Sort Order,Day,Time,Facility Name,Address,Activity Type,Registration Required,URL,Reservation,Area,Category,Age,Time of day
3,Wednesday,08:00 - 09:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
3,Wednesday,09:00 - 10:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
4,Thursday,08:00 - 09:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
4,Thursday,09:00 - 10:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
1,Monday,08:00 - 09:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
1,Monday,09:00 - 10:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
2,Tuesday,08:00 - 09:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
3,Wednesday,08:00 - 09:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
3,Wednesday,09:00 - 10:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
4,Thursday,08:00 - 09:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
4,Thursday,09:00 - 10:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Aquafit - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,AM
2,Tuesday,18:30 - 20:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Public swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",Evening
3,Wednesday,17:00 - 19:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Public swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",Evening
5,Friday,11:00 - 13:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Public swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult","AM, PM"
6,Saturday,11:00 - 13:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Public swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult","AM, PM"
4,Thursday,18:00 - 20:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Wave swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,Evening
5,Friday,13:00 - 16:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Wave swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,PM
6,Saturday,13:00 - 16:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Wave swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Adult,PM
2,Tuesday,10:00 - 13:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Preschool swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Preschool,"AM, PM"
4,Thursday,10:00 - 13:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Preschool swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Preschool,"AM, PM"
5,Friday,09:00 - 11:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Preschool swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Preschool,AM
6,Saturday,09:00 - 11:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Preschool swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Swimming,Preschool,AM
1,Monday,06:00 - 21:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Fitness,Adult,"AM, PM, Evening"
2,Tuesday,06:00 - 21:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Fitness,Adult,"AM, PM, Evening"
3,Wednesday,06:00 - 21:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Fitness,Adult,"AM, PM, Evening"
4,Thursday,06:00 - 21:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Fitness,Adult,"AM, PM, Evening"
5,Friday,06:00 - 21:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Fitness,Adult,"AM, PM, Evening"
6,Saturday,08:00 - 20:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Fitness,Adult,"AM, PM, Evening"
7,Sunday,08:00 - 20:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Weight and cardio room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Fitness,Adult,"AM, PM, Evening"
1,Monday,16:30 - 17:30,Ray Friel Recreation Complex,1585 Tenth Line Road,20 - 20 - 20,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,"PM, Evening"
2,Tuesday,09:30 - 10:30,Ray Friel Recreation Complex,1585 Tenth Line Road,20 - 20 - 20,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
2,Tuesday,17:30 - 18:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Bootcamp,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
4,Thursday,18:30 - 19:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Bootcamp,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
4,Thursday,09:15 - 10:15,Ray Friel Recreation Complex,1585 Tenth Line Road,Cardio and Strength,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
7,Sunday,10:15 - 11:15,Ray Friel Recreation Complex,1585 Tenth Line Road,Cardio and Strength,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
1,Monday,13:00 - 14:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Cardio and Strength 50+,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,50+,PM
3,Wednesday,13:00 - 14:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Cardio and Strength 50+,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,50+,PM
3,Wednesday,10:30 - 11:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Core conditioning,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
3,Wednesday,16:30 - 17:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Drums Alive,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,"PM, Evening"
3,Wednesday,17:30 - 18:30,Ray Friel Recreation Complex,1585 Tenth Line Road,HIIT,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
1,Monday,18:30 - 19:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Indoor Cycling,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
2,Tuesday,18:30 - 19:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Indoor Cycling,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
3,Wednesday,18:30 - 19:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Indoor Cycling,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
4,Thursday,18:30 - 19:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Indoor Cycling,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
5,Friday,09:00 - 10:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Indoor Cycling,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
6,Saturday,09:15 - 10:15,Ray Friel Recreation Complex,1585 Tenth Line Road,Indoor Cycling,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
1,Monday,17:30 - 18:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Pilates,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
3,Wednesday,09:30 - 10:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Pilates,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
6,Saturday,09:00 - 10:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Sport Conditioning,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
4,Thursday,17:30 - 18:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Strength,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
1,Monday,14:00 - 15:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Strength and Balance 50+,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,50+,PM
3,Wednesday,14:00 - 15:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Strength and Balance 50+,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,50+,PM
5,Friday,14:00 - 15:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Strength and Balance 50+,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,50+,PM
2,Tuesday,08:30 - 09:30,Ray Friel Recreation Complex,1585 Tenth Line Road,TMC,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
5,Friday,09:15 - 10:15,Ray Friel Recreation Complex,1585 Tenth Line Road,TMC,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
2,Tuesday,16:30 - 17:30,Ray Friel Recreation Complex,1585 Tenth Line Road,TRX,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,"PM, Evening"
4,Thursday,16:30 - 17:30,Ray Friel Recreation Complex,1585 Tenth Line Road,TRX,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,"PM, Evening"
1,Monday,10:00 - 11:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
2,Tuesday,12:00 - 13:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,PM
2,Tuesday,18:30 - 19:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
3,Wednesday,19:30 - 20:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
4,Thursday,11:00 - 12:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
5,Friday,10:15 - 11:15,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
5,Friday,18:00 - 19:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
6,Saturday,10:15 - 11:15,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,AM
2,Tuesday,10:30 - 11:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga 50+,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,50+,AM
4,Thursday,12:00 - 13:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Yoga 50+,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,50+,PM
1,Monday,18:30 - 19:30,Ray Friel Recreation Complex,1585 Tenth Line Road,Zumba®,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,Adult,Evening
5,Friday,13:00 - 14:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Zumba® Gold,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,#,East - Orleans,Group Fitness,50+,PM
2,Tuesday,19:00 - 19:50,Ray Friel Recreation Complex,1585 Tenth Line Road,Public skating,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,https://reservation.frontdesksuite.ca/rcfs/rayfriel/Home/Index?Culture=en&PageId=ab502679-d74d-40e9-ad5b-b2d910d058e2,East - Orleans,Skating,"Preschool, Children, Youth, Adult",Evening
5,Friday,10:00 - 10:50,Ray Friel Recreation Complex,1585 Tenth Line Road,Public skating,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,https://reservation.frontdesksuite.ca/rcfs/rayfriel/Home/Index?Culture=en&PageId=ab502679-d74d-40e9-ad5b-b2d910d058e2,East - Orleans,Skating,"Preschool, Children, Youth, Adult",AM
6,Saturday,12:00 - 12:50,Ray Friel Recreation Complex,1585 Tenth Line Road,Public skating,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,https://reservation.frontdesksuite.ca/rcfs/rayfriel/Home/Index?Culture=en&PageId=ab502679-d74d-40e9-ad5b-b2d910d058e2,East - Orleans,Skating,"Preschool, Children, Youth, Adult",PM
7,Sunday,17:00 - 18:50,Ray Friel Recreation Complex,1585 Tenth Line Road,Public skating,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,https://reservation.frontdesksuite.ca/rcfs/rayfriel/Home/Index?Culture=en&PageId=ab502679-d74d-40e9-ad5b-b2d910d058e2,East - Orleans,Skating,"Preschool, Children, Youth, Adult",Evening
5,Friday,23:00 - 05:00,Ray Friel Recreation Complex,1585 Tenth Line Road,Family skating,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex,https://reservation.frontdesksuite.ca/rcfs/rayfriel/Home/Index?Culture=en&PageId=ab502679-d74d-40e9-ad5b-b2d910d058e2,East - Orleans,Skating,"Preschool, Children, Youth, Adult",PM
